3300025686.a:Ga0209506_1014626	PUL0430_4	37.0	265	126	12	2133	1423	1098	1349	4.44e-24	108
3300025686.a:Ga0209506_1008014	PUL0443_9	26.6	184	106	11	955	428	351	513	1.40e-05	48.5
3300025686.a:Ga0209506_1014810	PUL0047_25	48.8	209	105	2	623	3	1	209	5.55e-55	190
3300025686.a:Ga0209506_1002671	PUL0430_4	30.1	791	371	30	3239	5170	1002	1757	1.47e-48	191
3300025686.a:Ga0209506_1001371	PUL0029_10	38.5	221	130	3	22080	22739	4	219	4.01e-44	160
3300025686.a:Ga0209506_1002379	PUL0267_10	57.7	944	389	5	5030	7861	3	936	0.0	1086
3300025686.a:Ga0209506_1006884	PUL0182_9	56.5	469	201	2	280	1686	1	466	1.03e-172	536
3300025686.a:Ga0209506_1000118	PUL0189_1	45.1	762	385	10	91417	93666	18	758	1.98e-212	671
3300025686.a:Ga0209506_1000079	PUL0267_9	55.9	666	285	5	26435	28414	3	665	6.44e-241	748
3300025686.a:Ga0209506_1000273	PUL0300_14	40.3	499	291	2	49581	48088	98	590	9.99e-113	374
3300025686.a:Ga0209506_1000671	PUL0413_22	48.7	618	275	9	30311	28479	2	584	4.87e-170	538
3300025686.a:Ga0209506_1000962	PUL0102_5	45.1	474	207	9	22272	23549	24	492	6.90e-137	438
3300025686.a:Ga0209506_1000235	PUL0227_5	52.2	502	240	0	55423	53918	1	502	6.94e-175	549
3300025686.a:Ga0209506_1000623	PUL0009_7	59.1	374	136	6	4491	5591	1	364	2.69e-126	403
3300025686.a:Ga0209506_1000047	PUL0460_41	33.2	734	401	15	71762	73735	48	768	1.25e-122	410
3300025686.a:Ga0209506_1001639	PUL0180_10	43.5	464	250	9	10434	9070	16	476	7.21e-117	380
3300025686.a:Ga0209506_1000346	PUL0082_6	61.1	434	166	2	48185	49483	1	432	2.32e-176	550
3300025686.a:Ga0209506_1000152	PUL0160_18	47.5	448	220	6	45994	44681	4	446	6.84e-129	417
3300025686.a:Ga0209506_1000305	PUL0010_37	60.8	556	215	2	16167	17828	1	555	1.56e-220	683
3300025686.a:Ga0209506_1002051	PUL0145_15	26.6	1046	721	14	6227	9250	7	1043	1.71e-95	335
3300025686.a:Ga0209506_1002648	PUL0180_3	30.5	298	195	9	11533	12408	338	629	7.45e-26	115
3300025686.a:Ga0209506_1000204	PUL0146_14	39.8	590	340	11	11895	13628	49	635	4.92e-133	434
3300025686.a:Ga0209506_1000398	PUL0270_5	37.6	631	381	9	44122	42248	1	624	3.29e-126	414
3300025686.a:Ga0209506_1002782	PUL0049_9	25.8	666	429	21	12731	10818	2	630	1.91e-41	163
3300025686.a:Ga0209506_1000842	PUL0160_18	28.1	452	256	16	3623	4840	4	432	1.70e-34	140
3300025686.a:Ga0209506_1006059	PUL0493_10	32.7	541	328	11	3792	2215	1	520	2.43e-79	273
3300025686.a:Ga0209506_1002955	PUL0227_11	34.2	301	163	5	8278	7379	20	286	2.54e-47	171
3300025686.a:Ga0209506_1006811	PUL0160_18	36.0	450	249	13	4987	6264	13	447	5.87e-71	246
3300025686.a:Ga0209506_1000021	PUL0180_3	42.1	624	339	12	28785	30620	8	621	3.40e-150	485
3300025686.a:Ga0209506_1000830	PUL0270_5	40.2	640	367	9	31962	33839	1	638	2.05e-130	426
3300025686.a:Ga0209506_1000176	PUL0017_9	46.2	699	293	10	68075	66006	148	772	1.36e-187	598
3300025686.a:Ga0209506_1003161	PUL0160_18	46.0	415	196	11	9962	8775	42	447	6.87e-112	365
3300025686.a:Ga0209506_1002047	PUL0212_8	43.8	356	166	11	12767	13762	25	370	3.79e-83	278
3300025686.a:Ga0209506_1000057	PUL0211_2	55.7	470	191	3	130523	129156	87	553	7.31e-170	538
3300025686.a:Ga0209506_1001543	PUL0328_7	50.1	343	169	2	8470	9495	44	385	1.50e-114	369
3300025686.a:Ga0209506_1000466	PUL0148_7	41.7	568	299	7	4527	2905	31	593	2.44e-137	444
3300025686.a:Ga0209506_1000864	PUL0149_8	53.6	455	186	6	32914	31619	47	499	2.76e-154	489
3300025686.a:Ga0209506_1011513	PUL0160_18	35.2	287	154	9	1531	689	9	269	1.54e-37	147
3300025686.a:Ga0209506_1002031	PUL0517_16	42.9	424	237	4	13155	11893	2	423	9.32e-106	345
3300025686.a:Ga0209506_1003207	PUL0333_12	38.7	243	137	1	10222	9530	11	253	5.69e-50	178
3300025686.a:Ga0209506_1004100	PUL0443_9	45.0	120	50	4	2894	3214	398	514	2.17e-17	88.2
3300025686.a:Ga0209506_1013612	PUL0303_8	28.7	272	166	6	2218	3030	1	245	1.47e-20	92.8
3300025686.a:Ga0209506_1003323	PUL0443_9	30.1	226	125	9	1478	2065	382	604	2.20e-14	78.6
3300025686.a:Ga0209506_1000037	PUL0160_18	47.6	443	214	7	45525	44239	7	445	9.85e-130	420
3300025686.a:Ga0209506_1008016	PUL0013_5	30.2	242	151	3	464	1165	104	335	1.75e-28	120
3300025686.a:Ga0209506_1001006	PUL0145_15	22.9	1215	719	28	6917	3393	7	1043	6.56e-63	236
3300025686.a:Ga0209506_1000569	PUL0217_4	46.4	289	153	2	9040	9903	5	292	2.15e-85	282
3300025686.a:Ga0209506_1000770	PUL0335_2	37.6	457	275	3	24005	22641	2	450	1.33e-90	303
3300025686.a:Ga0209506_1004352	PUL0460_70	34.3	280	180	3	1199	2026	10	289	2.89e-39	151
3300025686.a:Ga0209506_1000216	PUL0160_18	49.0	445	198	11	22244	20949	12	440	9.48e-124	402
3300025686.a:Ga0209506_1001861	PUL0121_6	34.0	335	206	8	11683	12660	2	330	2.65e-48	177
3300025686.a:Ga0209506_1000249	PUL0574_8	26.4	966	596	25	73430	76195	4	898	9.23e-87	307
3300025686.a:Ga0209506_1000050	PUL0333_7	42.3	423	236	4	141381	142631	1	421	3.42e-99	329
3300025686.a:Ga0209506_1000745	PUL0250_27	31.9	323	206	5	37608	36667	9	326	3.78e-43	164
3300025686.a:Ga0209506_1001939	PUL0530_18	25.1	319	230	6	9214	10155	184	498	9.35e-21	98.2
3300025686.a:Ga0209506_1000587	PUL0390_4	55.5	335	144	4	37594	36590	1	330	2.26e-109	353
3300025686.a:Ga0209506_1000388	PUL0429_10	33.0	361	222	8	24697	23627	17	361	1.22e-46	174
3300025686.a:Ga0209506_1000480	PUL0530_8	33.1	809	444	22	25547	27733	9	800	2.86e-123	411
3300025686.a:Ga0209506_1000629	PUL0599_7	49.2	496	246	3	20058	18577	1	492	1.41e-144	461
3300025686.a:Ga0209506_1001226	PUL0050_20	58.2	275	114	1	2127	2951	1	274	5.83e-96	311
3300025686.a:Ga0209506_1000109	PUL0119_2	49.7	471	201	6	16624	15221	45	482	7.00e-147	473
3300025686.a:Ga0209506_1000687	PUL0212_8	38.3	313	151	11	7999	7154	59	360	8.56e-57	203
3300025686.a:Ga0209506_1002918	PUL0454_9	28.2	174	119	3	12334	11828	6	178	4.73e-08	54.7
3300025686.a:Ga0209506_1000412	PUL0413_24	33.5	388	232	5	20237	21340	583	964	2.63e-52	204
3300025686.a:Ga0209506_1001070	PUL0413_15	46.2	463	232	3	18740	20122	114	561	1.07e-124	406
3300025686.a:Ga0209506_1001706	PUL0430_1	33.0	376	236	7	18835	19944	9	374	3.06e-53	193
3300025686.a:Ga0209506_1000512	PUL0121_8	36.4	638	383	12	38812	36941	7	635	1.38e-105	355
3300025686.a:Ga0209506_1000336	PUL0101_4	54.4	421	188	3	43311	44573	1	417	4.31e-149	471
3300025686.a:Ga0209506_1000137	PUL0212_1	36.0	993	537	21	18279	15580	29	1015	3.26e-150	498
3300025686.a:Ga0209506_1000322	PUL0335_18	58.0	467	192	3	24316	25707	1	466	2.32e-177	555
3300025686.a:Ga0209506_1000361	PUL0106_8	42.7	943	477	13	57383	54678	2	922	5.35e-225	711
3300025686.a:Ga0209506_1000453	PUL0506_4	46.9	437	227	1	1706	411	1	437	6.10e-124	399
3300025686.a:Ga0209506_1000044	PUL0384_5	47.3	490	211	5	60380	59046	47	534	1.30e-152	488
3300025686.a:Ga0209506_1000635	PUL0101_13	44.2	278	152	2	8713	9537	10	287	2.89e-75	254
3300025686.a:Ga0209506_1000064	PUL0122_3	34.1	1222	543	26	82455	78853	4	984	1.99e-210	676
3300025686.a:Ga0209506_1000085	PUL0106_20	44.3	948	409	14	93418	95922	3	944	1.15e-250	787
3300025686.a:Ga0209506_1002898	PUL0337_2	36.5	422	223	7	3443	4576	4	424	7.60e-79	267
